05/25/18,Sold,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,47.72,-3527,,169259.67,-169259.67,
05/25/18,Bought,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,50.93,3300,,-168069,168069,
05/29/18,Sold,Vanguard Total International Bond Index ETF,BNDX,,VANGUARD TOTAL          INTERNATIONAL BND ETF,54.22,-350,,19089.3,-19089.3,
05/29/18,Bought,SPDR S&P INTERNATIONAL  DIVIDEND ETF,DWX,,SPDR S&P INTERNATIONAL  DIVIDEND ETF,38.95,1,,-38.95,38.95,
05/29/18,Bought,GLOBAL X US PREFERRED   ETF,PFFD,,GLOBAL X US PREFERRED   ETF,24.17,1037,,-25064.29,25064.29,
05/29/18,Sold,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,,ISHARES HIGH YIELD      CORPORAT BOND ETF,46.45,-282,,13437.22,-13437.22,
05/29/18,Bought,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,51.1,140,,-7153.69,7153.69,
05/31/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,POWERSHARES SENIOR LOAN NAME CHANGE             EFF: 06/04/18,,,,102.58,,102.58
05/31/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1812.22,,1812.22
05/31/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,6.52,,6.52
05/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.28,,0.28
05/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.01,,0.01
06/06/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,859.33,,859.33
06/06/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,10.79,,10.79
06/06/18,Sold,SPDR S&P INTERNATIONAL  DIVIDEND ETF,DWX,,SPDR S&P INTERNATIONAL  DIVIDEND ETF,39.62,-1552,,61780.61,-61780.61,
06/06/18,Sold,VanEck Vectors EM Local Currency Bond ETF,EMLC,,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,17.62,-48,,893.28,-893.28,
06/06/18,Bought,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,24.23,2580,,-62514.95,62514.95,
06/06/18,Bought,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,,XTRACKERS USD HIGH YIELDCOR BND ETF,49.36,505,,-24926.75,24926.75,
06/06/18,Sold,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,,ISHARES HIGH YIELD      CORPORAT BOND ETF,46.55,-532,,25379.8,-25379.8,
06/06/18,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,318.54,,318.54
06/07/18,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,2.57,,2.57
06/07/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,129.64,,129.64
06/07/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,57,,57
06/07/18,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,109.01,,109.01
06/07/18,Div,ISHARES HIGH YIELD CORPORATE BOND ETF,SHYG,_DivInc,ISHARES HIGH YIELD      CORPORAT BOND ETF,,,,113.34,,113.34
06/08/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,LONG-TERM CAP GAIN,,,,8665.67,,8665.67
06/09/18,CGLong,FIDELITY CAPITAL & INCOME FUND,FAGIX,_LT CapGnDst,,,,,5984.84,,5984.84
06/09/18,CGShort,FIDELITY CAPITAL & INCOME FUND,FAGIX,_ST CapGnDst,,,,,114,,114
06/12/18,Cash,-Cash-,,[Schwab Bank Checking],TRANSFER FUNDS FROM SCHWAB BANK - 440000942369,,,,1450000,,1450000
06/13/18,Bought,Invesco Senior Loan ETF,BKLN,,INVESCO SENIOR LOAN ETF,23.08,3113,,-71832.48,71832.48,
06/13/18,Bought,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,,SPDR BLOOMBERG BARCLAYS EMERGING MAR,27.56,1418,,-39080.08,39080.08,
06/13/18,Bought,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,24.17,6014,,-145358.38,145358.38,
06/13/18,Bought,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,,XTRACKERS USD HIGH YIELDCOR BND ETF,49.62,1170,,-58055.4,58055.4,
06/13/18,Bought,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,,ISHARES INTERNTINL      AGGRGT BND ETF,52.32,556,,-29090.87,29090.87,
06/13/18,Bought,GLOBAL X MLP ETF,MLPA,,GLOBAL X MLP ETF,9.45,3053,,-28850.85,28850.85,
06/13/18,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,GLOBAL X US PREFERRED   ETF,,,,122.16,,122.16
06/13/18,Bought,GLOBAL X US PREFERRED   ETF,PFFD,,GLOBAL X US PREFERRED   ETF,24.33,3566,,-86760.78,86760.78,
06/13/18,Bought,SCH US DIV EQUITY ETF,SCHD,,SCHWAB US DIVIDEND      EQUITY ETF,50.97,4226,,-215399.22,215399.22,
06/13/18,Bought,SCH US REIT ETF,SCHH,,CHARLES SCHWAB US REIT  ETF,40.87,352,,-14386.24,14386.24,
06/13/18,Bought,SCH US TIPS ETF,SCHP,,SCHWAB US TIPS ETF,54.47,2127,,-115855.99,115855.99,
06/13/18,Bought,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,50.87,8395,,-427053.65,427053.65,
06/15/18,Cash,-Cash-,,Interest Earned,BANK INT 051618-061518  SCHWAB BANK,,,,82.06,,82.06
06/15/18,Cash,-Cash-,,Interest Earned,BANK INT 051618-061518  SCHWAB BANK,,,,5.32,,5.32
06/15/18,Cash,-Cash-,,Interest Earned,BANK INT 051618-061518  SCHWAB BANK,,,,0.05,,0.05
06/22/18,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-12000,,-12000
06/25/18,Cash,-Cash-,,[Schwab Intelligent Portfolio],JOURNAL TO 98327508,,,,-40000,,-40000
06/25/18,XIn,-Cash-,,[Schwab Investment],JOURNAL TO 98327508,,,,40000,,40000
06/26/18,Bought,Invesco Senior Loan ETF,BKLN,,INVESCO SENIOR LOAN ETF,22.95,75,,-1721.25,1721.25,
06/26/18,Bought,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,,SPDR BLOOMBERG BARCLAYS EMERGING MAR,27.09,59,,-1598.31,1598.31,
06/26/18,Bought,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,23.45,377,,-8840.65,8840.65,
06/26/18,Bought,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,,XTRACKERS USD HIGH YIELDCOR BND ETF,49.41,23,,-1136.43,1136.43,
06/26/18,Bought,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,,ISHARES INTERNTINL      AGGRGT BND ETF,52.58,4,,-210.32,210.32,
06/26/18,Bought,GLOBAL X MLP ETF,MLPA,,GLOBAL X MLP ETF,9.13,257,,-2346.41,2346.41,
06/26/18,Bought,GLOBAL X US PREFERRED   ETF,PFFD,,GLOBAL X US PREFERRED   ETF,24.38,78,,-1901.64,1901.64,
06/26/18,Bought,SCH US DIV EQUITY ETF,SCHD,,SCHWAB US DIVIDEND      EQUITY ETF,49.57,249,,-12342.93,12342.93,
06/26/18,Bought,SCH US REIT ETF,SCHH,,CHARLES SCHWAB US REIT  ETF,41.51,1,,-41.51,41.51,
06/26/18,Bought,SCH US TIPS ETF,SCHP,,SCHWAB US TIPS ETF,54.77,17,,-931.09,931.09,
06/26/18,Bought,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,50.95,106,,-5400.7,5400.7,
06/27/18,Div,Vanguard High Dividend Yield Index ETF,VYM,_DivInc,VANGUARD HIGH DIVIDEND  YIELD ETF,,,,1876.74,,1876.74
06/28/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,572.04,,572.04
06/28/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,475.72,,475.72
06/29/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,355.77,,355.77
06/29/18,Div,SCH US DIV EQUITY ETF,SCHD,_DivInc,SCHWAB US DIVIDEND      EQUITY ETF,,,,2475.78,,2475.78
06/29/18,Div,SCHW US LCAP GRO ETF,SCHG,_DivInc,SCHWAB US LARGE CAP     GROWTH ETF,,,,296.91,,296.91
06/29/18,Div,SCH US REIT ETF,SCHH,_DivInc,CHARLES SCHWAB US REIT  ETF,,,,154.17,,154.17
07/02/18,Div,ISHARES CORE US GROWTH ETF,IUSG,_DivInc,DIVIDEND RECEIVED,,,,49.87,,49.87
07/02/18,Div,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,_DivInc,DIVIDEND RECEIVED,,,,5260.19,,5260.19
07/05/18,Div,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,_DivInc,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,,,,765.41,,765.41
07/06/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG-TERM BOND ETF,,,,840.14,,840.14
07/06/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL INTERNATLBND ETF IV,,,,11.04,,11.04
07/06/18,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1084.24,,1084.24
07/09/18,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,NA,,,,148.4,,148.4
07/09/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,NA,,,,115.4,,115.4
07/09/18,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,NA,,,,64.27,,64.27
07/09/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,NA,,,,57,,57
07/09/18,Div,SCH US TIPS ETF,SCHP,_DivInc,NA,,,,441.95,,441.95
07/11/18,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,XTRACKERS USD HIGH YIELDCOR BND ETF,,,,377.45,,377.45
07/13/18,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,GLOBAL X US PREFERRED   ETF,,,,545.34,,545.34
07/15/18,Cash,-Cash-,,Interest Earned,BANK INT 061618-071518  SCHWAB BANK,,,,133.2,,133.2
07/15/18,Cash,-Cash-,,Interest Earned,BANK INT 061618-071518  SCHWAB BANK,,,,2.61,,2.61
07/15/18,Cash,-Cash-,,Interest Earned,BANK INT 061618-071518  SCHWAB BANK,,,,0.09,,0.09
07/25/18,IntInc,BANK OF INDIA    1.75%18CD,9715533,_IntInc,NA,,,,431.51,,431.51
07/25/18,Sold,BANK OF INDIA    1.75%18CD,9715533,,,100,-1000,,100000,-100000,
07/27/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,490.32,,490.32
07/27/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,467.23,,467.23
07/31/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,365.68,,365.68
07/31/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1852.52,,1852.52
07/31/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,14.11,,14.11
07/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.4,,0.4
07/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.02,,0.02
08/02/18,Sold,US Treasury Bill,US TREASURY       BILL18U S T BI,,US TREASURY       BILXXX**MATURED**,1,-100000,,99499,-99499,
08/06/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,853.68,,853.68
08/06/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,11.43,,11.43
08/06/18,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1189.32,,1189.32
08/07/18,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,153.86,,153.86
08/07/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,121.12,,121.12
08/07/18,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,69.87,,69.87
08/07/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,57,,57
08/07/18,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,643.76,,643.76
08/08/18,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,NA,,,,377.57,,377.57
08/10/18,Bought,WisdomTree LargeCap Dividend ETF,DLN,,WISDOMTREE US LARGECAP  DIVIDEND ETF,93.21,370,4.95,-34492.28,34492.28,
08/10/18,Bought,WisdomTree Total Dividend ETF,DTD,,WISDOMTREE US TOTAL     DIVIDEND ETF,94.23,350,4.95,-32986.01,32986.01,
08/10/18,Bought,Vanguard High Dividend Yield Index ETF,VYM,,VANGUARD HIGH DIVIDEND  YIELD ETF,86.03,639,4.95,-54977.48,54977.48,
08/10/18,XOut,-Cash-,,[Schwab Bank Checking],Funds Transfer from Brokerage -3688,,,,-85000,,-85000
08/13/18,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,NA,,,,545.34,,545.34
08/13/18,Cash,-Cash-,,[FirstBank Checking],ELECTRONIC FUNDS TRANSFER PAID,,,,-3800,,-3800
08/15/18,Sold,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,22.87,-8971,,216713.98,-216713.98,
08/15/18,Bought,Vanguard International High Dividend Yield Index Fund ETF Shares,VYMI,,VANGUARD INTERNATNL HGH DIV YLD ETF,61.41,3351,,-205784.57,205784.57,
08/15/18,Cash,-Cash-,,Interest Earned,BANK INT 071618-081518  SCHWAB BANK,,,,142.4,,142.4
08/15/18,Cash,-Cash-,,Interest Earned,BANK INT 071618-081518  SCHWAB BANK,,,,18.72,,18.72
08/15/18,Cash,-Cash-,,Interest Earned,BANK INT 071618-081518  SCHWAB BANK,,,,0.13,,0.13
08/17/18,Div,GLOBAL X MLP ETF,MLPA,_DivInc,NA,,,,876.44,,876.44
08/24/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,325.76,,325.76
08/24/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,297.11,,297.11
08/31/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,365.68,,365.68
08/31/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1865.31,,1865.31
08/31/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,14.73,,14.73
08/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.34,,0.34
08/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.03,,0.03
09/07/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,850.12,,850.12
09/07/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BND ETF,,,,11.63,,11.63
09/07/18,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1200.07,,1200.07
09/10/18,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,169.51,,169.51
09/10/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,112.02,,112.02
09/10/18,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,87.85,,87.85
09/10/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,57,,57
09/10/18,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,479.68,,479.68
09/11/18,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,XTRACKERS USD HIGH YIELDCOR BND ETF,,,,398.3,,398.3
09/14/18,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,GLOBAL X US PREFERRED   ETF,,,,545.34,,545.34
09/15/18,Cash,-Cash-,,Interest Earned,BANK INT 081618-091518  SCHWAB BANK,,,,143.95,,143.95
09/15/18,Cash,-Cash-,,Interest Earned,BANK INT 081618-091518  SCHWAB BANK,,,,0.17,,0.17
09/15/18,Cash,-Cash-,,Interest Earned,BANK INT 081618-091518  SCHWAB BANK,,,,0.13,,0.13
09/17/18,Sold,Vanguard Long-Term Bond Index ETF,BLV,,VANGUARD LONG-TERM BOND ETF,88,-1706,6.9,161856.33,-161856.33,
09/20/18,Cash,-Cash-,,Bank Charges,WAIVE WIRE FEE,,,,25,,25
09/20/18,Cash,-Cash-,,Bank Charges,WIRED FUNDS FEE,,,,-25,,-25
09/20/18,Cash,-Cash-,,Recreation:Skiing,Vail Arrabelle Club Membership Deposit (refundable),,,,-150000,,-150000
09/25/18,Bought,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,,SPDR NUVEEN BLMBRG      BARCLAYS MUN BD ETF,47.47,12691,,-602441.77,602441.77,
09/25/18,Sold,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,50.38,-11941,,607677.04,-607677.04,
09/28/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,361.7,,361.7
09/28/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,WISDOMTREE US LARGECAP  DIVIDEND ETF,,,,798.17,,798.17
09/28/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,WISDOMTREE US TOTAL     DIVIDEND ETF,,,,676.17,,676.17
09/28/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1804.45,,1804.45
09/28/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,14.7,,14.7
09/28/18,Div,SCH US DIV EQUITY ETF,SCHD,_DivInc,SCHWAB US DIVIDEND      EQUITY ETF,,,,2330.28,,2330.28
09/28/18,Div,SCHW US LCAP GRO ETF,SCHG,_DivInc,SCHWAB US LARGE CAP     GROWTH ETF,,,,283.01,,283.01
09/28/18,Div,SCH US REIT ETF,SCHH,_DivInc,CHARLES SCHWAB US REIT  ETF,,,,165.59,,165.59
09/28/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.36,,0.36
09/28/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.03,,0.03
10/01/18,Div,Vanguard High Dividend Yield Index ETF,VYM,_DivInc,VANGUARD HIGH DIVIDEND  YIELD ETF,,,,2429.9,,2429.9
10/01/18,Div,Vanguard International High Dividend Yield Index Fund ETF Shares,VYMI,_DivInc,VANGUARD INTERNATNL HGH DIV YLD ETF,,,,1935.87,,1935.87
10/02/18,Div,ISHARES CORE US GROWTH ETF,IUSG,_DivInc,DIVIDEND RECEIVED,,,,54.54,,54.54
10/02/18,Div,ISHARES TR S&P 500/ VALUE INDEX ETF,IVE,_DivInc,DIVIDEND RECEIVED,,,,5035.12,,5035.12
10/04/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,339.85,,339.85
10/04/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BOND ET,,,,11.52,,11.52
10/05/18,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,160.77,,160.77
10/05/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,109.67,,109.67
10/05/18,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,68.01,,68.01
10/05/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,57,,57
10/05/18,Div,SCH US TIPS ETF,SCHP,_DivInc,SCHWAB US TIPS ETF,,,,284.92,,284.92
10/05/18,Div,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,_DivIncTaxFree,SPDR NUVEEN BLMBRG      BARCLAYS MUN BD ETF,,,,1184.17,,1184.17
10/09/18,Div,XTRACKERS USD HIGH YIELDCOR BND ETF,HYLB,_DivInc,XTRACKERS USD HIGH YIELDCOR BND ETF,,,,393.83,,393.83
10/11/18,Div,GLOBAL X US PREFERRED   ETF,PFFD,_DivInc,GLOBAL X US PREFERRED   ETF,,,,545.34,,545.34
10/12/18,Bought,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,HDEF,,XTRCKR MSCI EAFE HG DV  YLD EQ ETF,22.21,9372,,-208152.12,208152.12,
10/12/18,Bought,GLOBAL X US PREFERRED   ETF,PFFD,,GLOBAL X US PREFERRED   ETF,23.44,74,,-1734.56,1734.56,
10/12/18,Bought,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,,SPDR NUVEEN BLMBRG      BARCLAYS MUN BD ETF,47.1,225,,-10597.5,10597.5,
10/12/18,Sold,Vanguard International High Dividend Yield Index Fund ETF Shares,VYMI,,VANGUARD INTERNATNL HGH DIV YLD ETF,59.29,-3351,,205784.57,-205784.57,
10/15/18,Cash,-Cash-,,Interest Earned,BANK INT 091618-101518  SCHWAB BANK,,,,152.62,,152.62
10/15/18,Cash,-Cash-,,Interest Earned,BANK INT 091618-101518  SCHWAB BANK,,,,2.73,,2.73
10/15/18,Cash,-Cash-,,Interest Earned,BANK INT 091618-101518  SCHWAB BANK,,,,0.19,,0.19
10/23/18,Sold,SCH US DIV EQUITY ETF,SCHD,,SCHWAB US DIVIDEND      EQUITY ETF,50,-4475,,217793.87,-217793.87,
10/23/18,Bought,Vanguard High Dividend Yield Index ETF,VYM,,VANGUARD HIGH DIVIDEND  YIELD ETF,83.24,2685,,-223499.4,223499.4,
10/26/18,Div,WisdomTree LargeCap Dividend ETF,DLN,_DivInc,NA,,,,349.89,,349.89
10/26/18,Div,WisdomTree Total Dividend ETF,DTD,_DivInc,NA,,,,327.84,,327.84
10/26/18,StkSplit,VanEck Vectors EM Local Currency Bond ETF,EMLC,,from data feed,,1:02:00,,,,
10/29/18,Bought,US Treasury Bill,US TREASURY       BILL18U S T BI,,US TREASURY       BILL18U S T BILL  DUE 12/06/18,1,250000,,-249458.75,249458.75,
10/29/18,Sold,Vanguard High Dividend Yield Index ETF,VYM,,VANGUARD HIGH DIVIDEND  YIELD ETF,81.48,-3617,8.78,254898.77,-254898.77,
10/30/18,Sold,SPDR NUVEEN BLMBRG      BARCLAYS SHORT TERM MUN BD ETF,SHM,,SPDR NUVEEN BLMBRG      BARCLAYS MUN BD ETF,47.07,-12916,,613039.27,-613039.27,
10/30/18,Bought,Vanguard Tax-Exempt Bond Index ETF,VTEB,,VANGUARD MUNI BND TAX   EXEMPT ETF,50.23,12098,,-607682.54,607682.54,
10/31/18,Div,Invesco Senior Loan ETF,BKLN,_DivInc,INVESCO SENIOR LOAN ETF,,,,367.19,,367.19
10/31/18,Div,FIDELITY CAPITAL & INCOME FUND,FAGIX,_DivInc,DIVIDEND RECEIVED,,,,1903.92,,1903.92
10/31/18,Div,FIDELITY CASH RESERVES,FDRXX,_DivInc,DIVIDEND RECEIVED,,,,24.15,,24.15
10/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.97,,0.97
10/31/18,Cash,-Cash-,,Interest Earned,INTEREST EARNED,,,,0.04,,0.04
11/01/18,Sold,SCH US TIPS ETF,SCHP,,SCHWAB US TIPS ETF,52.98,-3067,,167821.26,-167821.26,
11/01/18,Bought,SPDR BLOOMBERG BARCLAYS TIPS ETF,SPIP,,SPDR BLOOMBERG BARCLAYS TIPS ETF,53.51,3037,,-162509.87,162509.87,
11/06/18,Div,Vanguard Long-Term Bond Index ETF,BLV,_DivInc,VANGUARD LONG TERM BOND ETF,,,,350.91,,350.91
11/06/18,Div,Vanguard Total International Bond Index ETF,BNDX,_DivInc,VANGUARD TOTAL          INTERNATIONAL BOND ET,,,,12.41,,12.41
11/06/18,Sold,VanEck Vectors EM Local Currency Bond ETF,EMLC,,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,32.6,-0.5,,18.61,-18.61,
11/06/18,Div,Vanguard Tax-Exempt Bond Index ETF,VTEB,_DivIncTaxFree,VANGUARD MUNI BND TAX   EXEMPT ETF,,,,1295.7,,1295.7
11/07/18,Div,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,EBND,_DivInc,SPDR BLMBRG BRCLY EMG   MKT LCL ETF,,,,172.28,,172.28
11/07/18,Div,VanEck Vectors EM Local Currency Bond ETF,EMLC,_DivInc,VANECK VECTORS J P      MORGAN EMERGING MKTS LOCCURRENCY BD ETF,,,,114.92,,114.92
11/07/18,Div,ISHARES INTERNTINL      AGGRGT BND ETF,IAGG,_DivInc,ISHARES INTERNTINL      AGGRGT BND ETF,,,,80.62,,80.62
11/07/18,Div,SPDR PREFERRED STOCK ETF,PSK,_DivInc,SPDR WELLS FARGO        PREFERRED STOCK ETF,,,,57,,57
